#ID,HashTagKey,Query
39539,CraftsvillaGOSF,candles
39540,adventskranz,candles
39541,advent,candles
39542,christmas,candles
39543,love,candles
39544,candles,candles
39545,season,candles
39546,candles,candles
39547,firesafety,candles
39548,WMCFW,candles
39549,ThatNewDressGiftGuide,candles
39550,SoyCandles,candles
39551,candles,candles
39552,Unique,candles
39553,SoyCandles,candles
39554,candles,candles
39555,Unique,candles
39556,CaorunnMoment,candles
39557,Giveaways,candles
39558,ad,candles
39559,candles,candles
39560,candles,candles
39561,home,candles
39562,KC,candles
39563,bubbles,candles
39564,candles,candles
39565,hotchocolate,candles
39566,xmasfilms,candles
39567,perfect,candles
39568,RavensVeil,candles
39569,lol,candles
39570,iamreally,candles
39571,roughday,candles
39572,CollegeProbs,candles
39573,soycandle,candles
39574,incense,candles
39575,candles,candles
39576,SoyCandles,candles
39577,candle,candles
39578,candles,candles
39579,HeadacheFromHell,candles
39580,OldFactory,candles
39581,GQ,candles
39582,BecauseImASkater,candles
39583,TheLedgeWasStickyMom,candles
39584,advent,candles
39585,creativeadvent,candles
39586,WIN,candles
39587,madeinusa,candles
39588,giveaway,candles
39589,GQ,candles
39590,WinGOSF14,candles
39591,CraftsvillaGOSF,candles
39592,adventskranz,candles
39593,advent,candles
39594,christmas,candles
39595,love,candles
39596,candles,candles
39597,season,candles
39598,candles,candles
39599,firesafety,candles
39600,WMCFW,candles
39601,ThatNewDressGiftGuide,candles
39602,SoyCandles,candles
39603,candles,candles
39604,Unique,candles
39605,SoyCandles,candles
39606,candles,candles
39607,Unique,candles
39608,CaorunnMoment,candles
39609,Giveaways,candles
39610,ad,candles
39611,candles,candles
39612,candles,candles
39613,home,candles
39614,KC,candles
39615,bubbles,candles
39616,candles,candles
39617,hotchocolate,candles
39618,xmasfilms,candles
39619,perfect,candles
39620,RavensVeil,candles
39621,lol,candles
39622,iamreally,candles
39623,roughday,candles
39624,CollegeProbs,candles
39625,soycandle,candles
39626,incense,candles
39627,candles,candles
39628,SoyCandles,candles
39629,candle,candles
39630,candles,candles
39631,HeadacheFromHell,candles
39632,OldFactory,candles
39633,GQ,candles
39634,BecauseImASkater,candles
39635,TheLedgeWasStickyMom,candles
39636,advent,candles
39637,creativeadvent,candles
39638,WIN,candles
39639,madeinusa,candles
39640,giveaway,candles
39641,GQ,candles
39642,WinGOSF14,candles
39643,CraftsvillaGOSF,candles
39644,adventskranz,candles
39645,advent,candles
39646,christmas,candles
39647,love,candles
39648,candles,candles
39649,season,candles
39650,candles,candles
39651,firesafety,candles
39652,WMCFW,candles
39653,ThatNewDressGiftGuide,candles
39654,SoyCandles,candles
39655,candles,candles
39656,Unique,candles
39657,SoyCandles,candles
39658,candles,candles
39659,Unique,candles
39660,CaorunnMoment,candles
39661,Giveaways,candles
39662,ad,candles
39663,candles,candles
39664,candles,candles
39665,home,candles
39666,KC,candles
39667,bubbles,candles
39668,candles,candles
39669,hotchocolate,candles
39670,xmasfilms,candles
39671,perfect,candles
39672,RavensVeil,candles
39673,lol,candles
39674,iamreally,candles
39675,roughday,candles
39676,CollegeProbs,candles
39677,soycandle,candles
39678,incense,candles
39679,candles,candles
39680,SoyCandles,candles
39681,candle,candles
39682,candles,candles
39683,HeadacheFromHell,candles
39684,OldFactory,candles
39685,GQ,candles
39686,BecauseImASkater,candles
39687,TheLedgeWasStickyMom,candles
39688,advent,candles
39689,creativeadvent,candles
39690,WIN,candles
39691,madeinusa,candles
39692,giveaway,candles
39693,GQ,candles
39694,WinGOSF14,candles
39695,CraftsvillaGOSF,candles
39696,adventskranz,candles
39697,advent,candles
39698,christmas,candles
39699,love,candles
39700,candles,candles
39701,season,candles
39702,candles,candles
39703,firesafety,candles
39704,WMCFW,candles
39705,ThatNewDressGiftGuide,candles
39706,SoyCandles,candles
39707,candles,candles
39708,Unique,candles
39709,SoyCandles,candles
39710,candles,candles
39711,Unique,candles
39712,CaorunnMoment,candles
39713,Giveaways,candles
39714,ad,candles
39715,candles,candles
39716,candles,candles
39717,home,candles
39718,KC,candles
39719,bubbles,candles
39720,candles,candles
39721,hotchocolate,candles
39722,xmasfilms,candles
39723,perfect,candles
39724,RavensVeil,candles
39725,lol,candles
39726,iamreally,candles
39727,roughday,candles
39728,CollegeProbs,candles
39729,soycandle,candles
39730,incense,candles
39731,candles,candles
39732,SoyCandles,candles
39733,candle,candles
39734,candles,candles
39735,HeadacheFromHell,candles
39736,OldFactory,candles
39737,GQ,candles
39738,BecauseImASkater,candles
39739,TheLedgeWasStickyMom,candles
39740,advent,candles
39741,creativeadvent,candles
39742,WIN,candles
39743,madeinusa,candles
39744,giveaway,candles
39745,GQ,candles
39746,WinGOSF14,candles
39747,CraftsvillaGOSF,candles
39748,adventskranz,candles
39749,advent,candles
39750,christmas,candles
39751,love,candles
39752,candles,candles
39753,season,candles
39754,candles,candles
39755,firesafety,candles
39756,WMCFW,candles
39757,ThatNewDressGiftGuide,candles
39758,SoyCandles,candles
39759,candles,candles
39760,Unique,candles
39761,SoyCandles,candles
39762,candles,candles
39763,Unique,candles
39764,CaorunnMoment,candles
39765,Giveaways,candles
39766,ad,candles
39767,candles,candles
39768,candles,candles
39769,home,candles
39770,KC,candles
39771,bubbles,candles
39772,candles,candles
39773,hotchocolate,candles
39774,xmasfilms,candles
39775,perfect,candles
39776,RavensVeil,candles
39777,lol,candles
39778,iamreally,candles
39779,roughday,candles
39780,CollegeProbs,candles
39781,soycandle,candles
39782,incense,candles
39783,candles,candles
39784,SoyCandles,candles
39785,candle,candles
39786,candles,candles
39787,HeadacheFromHell,candles
39788,OldFactory,candles
39789,GQ,candles
39790,BecauseImASkater,candles
39791,TheLedgeWasStickyMom,candles
39792,advent,candles
39793,creativeadvent,candles
39794,WIN,candles
39795,madeinusa,candles
39796,giveaway,candles
39797,GQ,candles
39798,WinGOSF14,candles
39799,CraftsvillaGOSF,candles
39800,adventskranz,candles
39801,advent,candles
39802,christmas,candles
39803,love,candles
39804,candles,candles
39805,season,candles
39806,candles,candles
39807,firesafety,candles
39808,WMCFW,candles
39809,ThatNewDressGiftGuide,candles
39810,SoyCandles,candles
39811,candles,candles
39812,Unique,candles
39813,SoyCandles,candles
39814,candles,candles
39815,Unique,candles
39816,CaorunnMoment,candles
39817,Giveaways,candles
39818,ad,candles
39819,candles,candles
39820,candles,candles
39821,home,candles
39822,KC,candles
39823,bubbles,candles
39824,candles,candles
39825,hotchocolate,candles
39826,xmasfilms,candles
39827,perfect,candles
39828,RavensVeil,candles
39829,lol,candles
39830,iamreally,candles
39831,roughday,candles
39832,CollegeProbs,candles
39833,soycandle,candles
39834,incense,candles
39835,candles,candles
39836,SoyCandles,candles
39837,candle,candles
39838,candles,candles
39839,HeadacheFromHell,candles
39840,OldFactory,candles
39841,GQ,candles
39842,BecauseImASkater,candles
39843,TheLedgeWasStickyMom,candles
39844,advent,candles
39845,creativeadvent,candles
39846,WIN,candles
39847,madeinusa,candles
39848,giveaway,candles
39849,GQ,candles
39850,WinGOSF14,candles
39851,CraftsvillaGOSF,candles
39852,adventskranz,candles
39853,advent,candles
39854,christmas,candles
39855,love,candles
39856,candles,candles
39857,season,candles
39858,candles,candles
39859,firesafety,candles
39860,WMCFW,candles
39861,ThatNewDressGiftGuide,candles
39862,SoyCandles,candles
39863,candles,candles
39864,Unique,candles
39865,SoyCandles,candles
39866,candles,candles
39867,Unique,candles
39868,CaorunnMoment,candles
39869,Giveaways,candles
39870,ad,candles
39871,candles,candles
39872,candles,candles
39873,home,candles
39874,KC,candles
39875,bubbles,candles
39876,candles,candles
39877,hotchocolate,candles
39878,xmasfilms,candles
39879,perfect,candles
39880,RavensVeil,candles
39881,lol,candles
39882,iamreally,candles
39883,roughday,candles
39884,CollegeProbs,candles
39885,soycandle,candles
39886,incense,candles
39887,candles,candles
39888,SoyCandles,candles
39889,candle,candles
39890,candles,candles
39891,HeadacheFromHell,candles
39892,OldFactory,candles
39893,GQ,candles
39894,BecauseImASkater,candles
39895,TheLedgeWasStickyMom,candles
39896,advent,candles
39897,creativeadvent,candles
39898,WIN,candles
39899,madeinusa,candles
39900,giveaway,candles
39901,GQ,candles
39902,WinGOSF14,candles
39903,CraftsvillaGOSF,candles
39904,adventskranz,candles
39905,advent,candles
39906,christmas,candles
39907,love,candles
39908,candles,candles
39909,season,candles
39910,candles,candles
39911,firesafety,candles
39912,ThatNewDressGiftGuide,candles
39913,SoyCandles,candles
39914,candles,candles
39915,Unique,candles
39916,SoyCandles,candles
39917,candles,candles
39918,Unique,candles
39919,CaorunnMoment,candles
39920,Giveaways,candles
39921,ad,candles
39922,candles,candles
39923,candles,candles
39924,home,candles
39925,KC,candles
39926,bubbles,candles
39927,candles,candles
39928,hotchocolate,candles
39929,xmasfilms,candles
39930,perfect,candles
39931,RavensVeil,candles
39932,lol,candles
39933,iamreally,candles
39934,roughday,candles
39935,CollegeProbs,candles
39936,soycandle,candles
39937,incense,candles
39938,candles,candles
39939,SoyCandles,candles
39940,candle,candles
39941,candles,candles
39942,HeadacheFromHell,candles
39943,OldFactory,candles
39944,GQ,candles
39945,BecauseImASkater,candles
39946,TheLedgeWasStickyMom,candles
39947,advent,candles
39948,creativeadvent,candles
39949,WIN,candles
39950,madeinusa,candles
39951,giveaway,candles
39952,GQ,candles
39953,WinGOSF14,candles
39954,CraftsvillaGOSF,candles
39955,adventskranz,candles
39956,advent,candles
39957,christmas,candles
39958,love,candles
39959,candles,candles
39960,season,candles
39961,candles,candles
39962,firesafety,candles
39963,ThatNewDressGiftGuide,candles
39964,SoyCandles,candles
39965,candles,candles
39966,Unique,candles
39967,SoyCandles,candles
39968,candles,candles
39969,Unique,candles
39970,CaorunnMoment,candles
39971,Giveaways,candles
39972,ad,candles
39973,candles,candles
39974,candles,candles
39975,home,candles
39976,KC,candles
39977,bubbles,candles
39978,candles,candles
39979,hotchocolate,candles
39980,xmasfilms,candles
39981,perfect,candles
39982,RavensVeil,candles
39983,lol,candles
39984,iamreally,candles
39985,roughday,candles
39986,CollegeProbs,candles
39987,soycandle,candles
39988,incense,candles
39989,candles,candles
39990,SoyCandles,candles
39991,candle,candles
39992,candles,candles
39993,HeadacheFromHell,candles
39994,OldFactory,candles
39995,GQ,candles
39996,BecauseImASkater,candles
39997,TheLedgeWasStickyMom,candles
39998,advent,candles
39999,creativeadvent,candles
40000,WIN,candles
40001,madeinusa,candles
40002,giveaway,candles
40003,GQ,candles
40004,WinGOSF14,candles
40005,CraftsvillaGOSF,candles
40006,adventskranz,candles
40007,advent,candles
40008,christmas,candles
40009,love,candles
40010,candles,candles
40011,season,candles
40012,candles,candles
40013,firesafety,candles
40014,ThatNewDressGiftGuide,candles
40015,SoyCandles,candles
40016,candles,candles
40017,Unique,candles
40018,SoyCandles,candles
40019,candles,candles
40020,Unique,candles
40021,CaorunnMoment,candles
40022,Giveaways,candles
40023,ad,candles
40024,candles,candles
40025,candles,candles
40026,home,candles
40027,KC,candles
40028,bubbles,candles
40029,candles,candles
40030,hotchocolate,candles
40031,xmasfilms,candles
40032,perfect,candles
40033,RavensVeil,candles
40034,lol,candles
40035,iamreally,candles
40036,roughday,candles
40037,CollegeProbs,candles
40038,soycandle,candles
40039,incense,candles
40040,candles,candles
40041,SoyCandles,candles
40042,candle,candles
40043,candles,candles
40044,HeadacheFromHell,candles
40045,OldFactory,candles
40046,GQ,candles
40047,BecauseImASkater,candles
40048,TheLedgeWasStickyMom,candles
40049,advent,candles
40050,creativeadvent,candles
40051,WIN,candles
40052,madeinusa,candles
40053,giveaway,candles
40054,GQ,candles
40055,WinGOSF14,candles
40056,CraftsvillaGOSF,candles
40057,adventskranz,candles
40058,advent,candles
40059,christmas,candles
40060,love,candles
40061,candles,candles
40062,season,candles
40063,candles,candles
40064,firesafety,candles
40065,ThatNewDressGiftGuide,candles
40066,SoyCandles,candles
40067,candles,candles
40068,Unique,candles
40069,SoyCandles,candles
40070,candles,candles
40071,Unique,candles
40072,CaorunnMoment,candles
40073,Giveaways,candles
40074,ad,candles
40075,candles,candles
40076,candles,candles
40077,home,candles
40078,KC,candles
40079,bubbles,candles
40080,candles,candles
40081,hotchocolate,candles
40082,xmasfilms,candles
40083,perfect,candles
40084,RavensVeil,candles
40085,lol,candles
40086,iamreally,candles
40087,roughday,candles
40088,CollegeProbs,candles
40089,soycandle,candles
40090,incense,candles
40091,candles,candles
40092,SoyCandles,candles
40093,candle,candles
40094,candles,candles
40095,HeadacheFromHell,candles
40096,OldFactory,candles
40097,GQ,candles
40098,BecauseImASkater,candles
40099,TheLedgeWasStickyMom,candles
40100,advent,candles
40101,creativeadvent,candles
40102,WIN,candles
40103,madeinusa,candles
40104,giveaway,candles
40105,GQ,candles
40106,WinGOSF14,candles
40107,CraftsvillaGOSF,candles
40108,adventskranz,candles
40109,advent,candles
40110,christmas,candles
40111,love,candles
40112,candles,candles
40113,season,candles
40114,candles,candles
40115,firesafety,candles
40116,ThatNewDressGiftGuide,candles
40117,SoyCandles,candles
40118,candles,candles
40119,Unique,candles
40120,SoyCandles,candles
40121,candles,candles
40122,Unique,candles
40123,CaorunnMoment,candles
40124,Giveaways,candles
40125,ad,candles
40126,candles,candles
40127,candles,candles
40128,home,candles
40129,KC,candles
40130,bubbles,candles
40131,candles,candles
40132,hotchocolate,candles
40133,xmasfilms,candles
40134,perfect,candles
40135,RavensVeil,candles
40136,lol,candles
40137,iamreally,candles
40138,roughday,candles
40139,CollegeProbs,candles
40140,soycandle,candles
40141,incense,candles
40142,candles,candles
40143,SoyCandles,candles
40144,candle,candles
40145,candles,candles
40146,HeadacheFromHell,candles
40147,OldFactory,candles
40148,GQ,candles
40149,BecauseImASkater,candles
40150,TheLedgeWasStickyMom,candles
40151,advent,candles
40152,creativeadvent,candles
40153,WIN,candles
40154,madeinusa,candles
40155,giveaway,candles
40156,GQ,candles
40157,WinGOSF14,candles
40158,CraftsvillaGOSF,candles
40159,adventskranz,candles
40160,advent,candles
40161,christmas,candles
40162,love,candles
40163,candles,candles
40164,season,candles
40165,candles,candles
40166,firesafety,candles
40167,ThatNewDressGiftGuide,candles
40168,SoyCandles,candles
40169,candles,candles
40170,Unique,candles
40171,SoyCandles,candles
40172,candles,candles
40173,Unique,candles
40174,CaorunnMoment,candles
40175,Giveaways,candles
40176,ad,candles
40177,candles,candles
40178,candles,candles
40179,home,candles
40180,KC,candles
40181,bubbles,candles
40182,candles,candles
40183,hotchocolate,candles
40184,xmasfilms,candles
40185,perfect,candles
40186,RavensVeil,candles
40187,lol,candles
40188,iamreally,candles
40189,roughday,candles
40190,CollegeProbs,candles
40191,soycandle,candles
40192,incense,candles
40193,candles,candles
40194,SoyCandles,candles
40195,candle,candles
40196,candles,candles
40197,HeadacheFromHell,candles
40198,OldFactory,candles
40199,GQ,candles
40200,BecauseImASkater,candles
40201,TheLedgeWasStickyMom,candles
40202,advent,candles
40203,creativeadvent,candles
40204,WIN,candles
40205,madeinusa,candles
40206,giveaway,candles
40207,GQ,candles
40208,WinGOSF14,candles
40209,CraftsvillaGOSF,candles
40210,adventskranz,candles
40211,advent,candles
40212,christmas,candles
40213,love,candles
40214,candles,candles
40215,season,candles
40216,candles,candles
40217,firesafety,candles
40218,ThatNewDressGiftGuide,candles
40219,SoyCandles,candles
40220,candles,candles
40221,Unique,candles
40222,SoyCandles,candles
40223,candles,candles
40224,Unique,candles
40225,CaorunnMoment,candles
40226,Giveaways,candles
40227,ad,candles
40228,candles,candles
40229,candles,candles
40230,home,candles
40231,KC,candles
40232,bubbles,candles
40233,candles,candles
40234,hotchocolate,candles
40235,xmasfilms,candles
40236,perfect,candles
40237,RavensVeil,candles
40238,lol,candles
40239,iamreally,candles
40240,roughday,candles
40241,CollegeProbs,candles
40242,soycandle,candles
40243,incense,candles
40244,candles,candles
40245,SoyCandles,candles
40246,candle,candles
40247,candles,candles
40248,HeadacheFromHell,candles
40249,OldFactory,candles
40250,GQ,candles
40251,BecauseImASkater,candles
40252,TheLedgeWasStickyMom,candles
40253,advent,candles
40254,creativeadvent,candles
40255,WIN,candles
40256,madeinusa,candles
40257,giveaway,candles
40258,GQ,candles
40259,WinGOSF14,candles
40260,CraftsvillaGOSF,candles
40261,adventskranz,candles
40262,advent,candles
40263,christmas,candles
40264,love,candles
40265,candles,candles
40266,season,candles
40267,candles,candles
40268,firesafety,candles
40269,ThatNewDressGiftGuide,candles
40270,SoyCandles,candles
40271,candles,candles
40272,Unique,candles
40273,SoyCandles,candles
40274,candles,candles
40275,Unique,candles
40276,CaorunnMoment,candles
40277,Giveaways,candles
40278,ad,candles
