#ID,Tweet,RetweetCount,CreatedDate,Query,HourOfDay,Sentiment,Date
64309,RT @paintoplenty: Reindeer Cocktail Glasses Set of Four by monkmama54 on @Zibbet https://t.co/29VDjplh0V #Festive little #reindeer on these…,1,11/30/2014 0:00,cocktail glasses,15,Neutral,11/30/2015 0:00
64310,Reindeer Cocktail Glasses Set of Four by monkmama54 on @Zibbet https://t.co/29VDjplh0V #Festive little #reindeer on these #glasses~#painted~,1,11/30/2014 0:00,cocktail glasses,14,Neutral,11/30/2015 0:00
64311,Chill your glasses! Here we go! Tomorrow is day 1 of the #Champagne Cocktail Advent Calendar!,0,11/30/2014 0:00,cocktail glasses,14,Negative,11/30/2015 0:00
64312,Cockadoodledoo! It's #cocktail time! Wonderful #Vintage #1950's Rooster Cocktail shaker and glasses set http://t.co/VKmqFJxYbt via @Etsy,0,11/30/2014 0:00,cocktail glasses,14,Positive,11/30/2015 0:00
64313,RT @EstateFinds4u2: Vintage Quartex Glass Star Dust Cordials Wine Cocktail Atomic Glasses https://t.co/CFGeHwtjSt http://t.co/rkX5qQj6AE,6,11/30/2014 0:00,cocktail glasses,13,Positive,11/30/2015 0:00
64314,Clinking glasses to celebrate our Pure Cane &amp; Bourbon Milkshake making the list! Thanks!! @Liquor &amp; @Intoxicology101 http://t.co/AQGrWPswt6,0,11/30/2014 0:00,cocktail glasses,13,Positive,11/30/2015 0:00
64315,RT @propriator: 4 Libbey Vintage Amber Cocktail/ Dessert Glasses http://t.co/hk2WLp7QGS @jdsgiftshack,6,11/30/2014 0:00,cocktail glasses,12,Positive,11/30/2015 0:00
64316,Fab night @epernayleeds cocktail Zombie ?????? after a few glasses of Rose champagne?????? #leeds… http://t.co/x9tYwYWHjL,0,11/30/2014 0:00,cocktail glasses,11,Neutral,11/30/2015 0:00
64317,Best cocktail glasses - wish I remember what cocktail is was ?? lol #cocktails #drunk #london http://t.co/zRiXntMp1n,0,11/30/2014 0:00,cocktail glasses,11,Positive,11/30/2015 0:00
64318,RT @VictoryNOLA: Deck the halls... and our glasses! #happyholidays . We are researching the #perfect #holiday #cocktail… http://t.co/dgOguz…,1,11/30/2014 0:00,cocktail glasses,10,Positive,11/30/2015 0:00
64319,Deck the halls... and our glasses! #happyholidays . We are researching the #perfect #holiday #cocktail… http://t.co/dgOguzeqT8,1,11/30/2014 0:00,cocktail glasses,10,Positive,11/30/2015 0:00
64320,RT @propriator: 4 Libbey Vintage Amber Cocktail/ Dessert Glasses http://t.co/hk2WLp7QGS @jdsgiftshack,6,11/30/2014 0:00,cocktail glasses,9,Positive,11/30/2015 0:00
64321,RT @propriator: 4 Libbey Vintage Amber Cocktail/ Dessert Glasses http://t.co/hk2WLp7QGS @jdsgiftshack,6,11/30/2014 0:00,cocktail glasses,8,Positive,11/30/2015 0:00
64322,RT @propriator: 4 Libbey Vintage Amber Cocktail/ Dessert Glasses http://t.co/hk2WLp7QGS @jdsgiftshack,6,11/30/2014 0:00,cocktail glasses,8,Positive,11/30/2015 0:00
64323,RT @propriator: 4 Libbey Vintage Amber Cocktail/ Dessert Glasses http://t.co/hk2WLp7QGS @jdsgiftshack,6,11/30/2014 0:00,cocktail glasses,7,Positive,11/30/2015 0:00
64324,4 Libbey Vintage Amber Cocktail/ Dessert Glasses http://t.co/hk2WLp7QGS @jdsgiftshack,6,11/30/2014 0:00,cocktail glasses,7,Positive,11/30/2015 0:00
64325,REAL DEAL: Anyone who purchases three or more bottles of cocktail bitters today at @theroyalbison gets Martini glasses (while supplies last),1,11/30/2014 0:00,cocktail glasses,7,Positive,11/30/2015 0:00
64326,"The pic of me drinking a cocktail in New York, yeah U can keep that now ?? and my glasses ?? #issues",0,11/30/2014 0:00,cocktail glasses,6,Neutral,11/30/2015 0:00
64327,Only I could drop at work last night and fuck up my hip and slice half my hand but the cocktail glasses are alright tho dw about britterz,0,11/30/2014 0:00,cocktail glasses,4,Neutral,11/30/2015 0:00
64328,"@AFoggyEvening Glasses off, read that as cocktail.",0,11/30/2014 0:00,cocktail glasses,2,Neutral,11/30/2015 0:00
64329,RT @barntiques859: Vintage Martini Cocktail Shaker and 6 Etched Glasses http://t.co/HrnrDt8R4d http://t.co/J3HFxLH01F,3,11/30/2014 0:00,cocktail glasses,2,Positive,11/30/2015 0:00
64330,RT @barntiques859: Vintage Martini Cocktail Shaker and 6 Etched Glasses http://t.co/HrnrDt8R4d http://t.co/J3HFxLH01F,3,11/30/2014 0:00,cocktail glasses,2,Positive,11/30/2015 0:00
64331,RT @barntiques859: Vintage Martini Cocktail Shaker and 6 Etched Glasses http://t.co/HrnrDt8R4d http://t.co/J3HFxLH01F,3,11/30/2014 0:00,cocktail glasses,2,Positive,11/30/2015 0:00
64332,Vintage Martini Cocktail Shaker and 6 Etched Glasses http://t.co/HrnrDt8R4d http://t.co/J3HFxLH01F,3,11/30/2014 0:00,cocktail glasses,2,Positive,11/30/2015 0:00
64333,#teamlovegroup Culver Purple Cocktail Glasses - Set of 4 by VintageJewelsAndMore http://t.co/PH45hoxpEo #vintage #fashion,0,11/29/2014 0:00,cocktail glasses,22,Positive,11/29/2015 0:00
64334,Vintage Highball Cocktail Glasses /Set of Six/ by mamiezvintage http://t.co/fYU2eBwRor via @Etsy,0,11/29/2014 0:00,cocktail glasses,21,Positive,11/29/2015 0:00
64335,"Self-Chilling Cocktail Glasses #Coast, #Coaster, #Cocktail, #Elegant, #Glasses, #Silicone http://t.co/q2FthZQTyD",0,11/29/2014 0:00,cocktail glasses,21,Positive,11/29/2015 0:00
64336,Hand Painted Cocktail Glasses With Blue and by ipaintitpretty http://t.co/MFG8eUQOc0 via @Etsy #handpaintedmartiniglasses #christmasgifts,0,11/29/2014 0:00,cocktail glasses,21,Neutral,11/29/2015 0:00
64337,RT @showko_skater: A night town illuminations' tree. Pink cocktail glasses are so cute!! http://t.co/edbppZnPFU,1,11/29/2014 0:00,cocktail glasses,20,Positive,11/29/2015 0:00
64338,holiday sale cocktail glasses set of 3 by capecodgypsy http://t.co/yH4PTycPJq,0,11/29/2014 0:00,cocktail glasses,18,Neutral,11/29/2015 0:00
64339,Photo: Drinking a Manhattan using W.L. Weller. I need to get some other #cocktail glasses http://t.co/USkstSchHX,0,11/29/2014 0:00,cocktail glasses,17,Negative,11/29/2015 0:00
64340,Drinking a Manhattan using W.L. Weller. I need to get some other #cocktail glasses http://t.co/IiRLQBuQnE,0,11/29/2014 0:00,cocktail glasses,17,Negative,11/29/2015 0:00
64341,A night town illuminations' tree. Pink cocktail glasses are so cute!! http://t.co/edbppZnPFU,1,11/29/2014 0:00,cocktail glasses,16,Positive,11/29/2015 0:00
64342,Cute new stackable wine glasses from Costco perfect for after dinner Baileys #cocktail http://t.co/eGnl5tpGX8,0,11/29/2014 0:00,cocktail glasses,15,Positive,11/29/2015 0:00
64344,@Raiden_the_kill awesome. *has the cocktail glasses on the table and starts to pure the cocktail in them*,0,11/29/2014 0:00,cocktail glasses,15,Positive,11/29/2015 0:00
64345,"Check out 1960s 4 Cocktail Glasses 3.25"" ROYAL CHINA MEMORY LANE Pink White Estate Find Ex http://t.co/3EU7whxuEH via @eBay",0,11/29/2014 0:00,cocktail glasses,14,Positive,11/29/2015 0:00
64346,The state of our plastic cocktail glasses lol,0,11/29/2014 0:00,cocktail glasses,14,Neutral,11/29/2015 0:00
64347,#Awesome #Incredibile #vintage #unique #love #OneofaKindFinds #giftideas #shopping #BlackFriday #blackfridayshopping http://t.co/D8NigobETR,0,11/29/2014 0:00,cocktail glasses,13,Positive,11/29/2015 0:00
64351,"100's of marchers took over Seattle's tree lighting ceremony, shut down a mall and threw champagne glasses at a VIP cocktail party.",4,11/29/2014 0:00,cocktail glasses,12,Negative,11/29/2015 0:00
64352,Here's one for the ladies - 241 on all cocktail glasses between 7-12 every Saturday #cocktailtime,0,11/29/2014 0:00,cocktail glasses,11,Neutral,11/29/2015 0:00
64353,Gold Band Cocktail Glasses Liberty Bell 1776 by TwentyFourHourMall http://t.co/LTBFLaKxcp via @Etsy,0,11/29/2014 0:00,cocktail glasses,10,Positive,11/29/2015 0:00
64354,Holiday Cocktail Glasses / Christmas Cocktail by mamiezvintage http://t.co/2SVqFfkhQ4 via @Etsy,0,11/29/2014 0:00,cocktail glasses,6,Neutral,11/29/2015 0:00
64355,Vintage Highball Cocktail Glasses /Set of Six/ by mamiezvintage http://t.co/fYU2eBwRor via @Etsy,0,11/29/2014 0:00,cocktail glasses,6,Positive,11/29/2015 0:00
64356,Vintage Highball Cocktail Glasses /Set of Six/ by mamiezvintage http://t.co/fYU2eBwRor via @Etsy,0,11/29/2014 0:00,cocktail glasses,6,Positive,11/29/2015 0:00
64357,Fu Manchu Tiki Mug Set of 5 Ceramic Cocktail Glasses - Other http://t.co/YWMyaQPIe8 Orchids of Hawaii ~ Yellow,0,11/29/2014 0:00,cocktail glasses,5,Neutral,11/29/2015 0:00
64358,LED Cocktail Glasses ... £7 each! http://t.co/x7tiY5FILg,0,11/29/2014 0:00,cocktail glasses,5,Neutral,11/29/2015 0:00
64359,Cocktail Glasses... £9 each! http://t.co/W4djlua5JN,0,11/29/2014 0:00,cocktail glasses,5,Neutral,11/29/2015 0:00
64360,Pilsner or Cocktail Glasses Red and Gold by Dupasseaupresent http://t.co/WyPlKoiP9H via @Etsy #shopsmall #etsyfinds,0,11/29/2014 0:00,cocktail glasses,3,Positive,11/29/2015 0:00
64361,"Top 20 Best Selling Margarita Glasses Bar, Cocktail &amp; Wine Glasses 2013-2014 http://t.co/zfueFTouAn",0,11/29/2014 0:00,cocktail glasses,3,Positive,11/29/2015 0:00
64362,"@Laura_Jayne_M if was old enough would be fancy glasses, cocktail cherries, umbrella's and enough nibbles for the evening to share with u ???",0,11/28/2014 0:00,cocktail glasses,23,Positive,11/28/2015 0:00
64363,I guess we were both talking through our cocktail glasses,0,11/28/2014 0:00,cocktail glasses,22,Neutral,11/28/2015 0:00
64364,Tiffin Optic Cocktail Glasses Set of Six by JewelsRosesNRust http://t.co/bNErRXbhfl via @Etsy..Stunning Hollywood Regency Cocktail gift idea,0,11/28/2014 0:00,cocktail glasses,22,Positive,11/28/2015 0:00
64365,Hand Painted Cocktail Glasses With Blue and by ipaintitpretty http://t.co/MFG8eUQOc0 via @Etsy #handpaintedglasses #christmasgift,0,11/28/2014 0:00,cocktail glasses,22,Neutral,11/28/2015 0:00
64366,"4 glasses of wine, a beer, and a cocktail later",0,11/28/2014 0:00,cocktail glasses,21,Neutral,11/28/2015 0:00
64367,"Personalized Cocktail Shaker, Makes a Great Christmas Gift coupled with cocktail glasses or their fa http://t.co/OqoxQ1bkjC",0,11/28/2014 0:00,cocktail glasses,19,Positive,11/28/2015 0:00
64368,#Pilsner or Cocktail Glasses #Red and Gold by Dupasseaupresent http://t.co/oe9qPtqXzX via @Etsy,0,11/28/2014 0:00,cocktail glasses,18,Positive,11/28/2015 0:00
64369,"RT @genevassky: Pilsner or Cocktail Glasses Red and Gold ,Vintage Barware Set , Set of 4 Mad Men Glasses http://t.co/iozKPYy7uk",3,11/28/2014 0:00,cocktail glasses,18,Positive,11/28/2015 0:00
64370,"RT @genevassky: Pilsner or Cocktail Glasses Red and Gold ,Vintage Barware Set , Set of 4 Mad Men Glasses http://t.co/iozKPYy7uk",3,11/28/2014 0:00,cocktail glasses,18,Positive,11/28/2015 0:00
64371,"RT @genevassky: Pilsner or Cocktail Glasses Red and Gold ,Vintage Barware Set , Set of 4 Mad Men Glasses http://t.co/iozKPYy7uk",3,11/28/2014 0:00,cocktail glasses,18,Positive,11/28/2015 0:00
64372,"Pilsner or Cocktail Glasses Red and Gold ,Vintage Barware Set , Set of 4 Mad Men Glasses http://t.co/iozKPYy7uk",3,11/28/2014 0:00,cocktail glasses,18,Positive,11/28/2015 0:00
64373,"@eepeters_ep Hi Elaine Happy Friday, know how your bar is set up, good one yes have a mixer and cocktail glasses, cherries and umbrellas :)",0,11/28/2014 0:00,cocktail glasses,17,Positive,11/28/2015 0:00
64374,Pilsner or Cocktail Glasses Red and Gold by Dupasseaupresent http://t.co/2MQmjFH4NB via @Etsy,0,11/28/2014 0:00,cocktail glasses,17,Positive,11/28/2015 0:00
64375,Pilsner or Cocktail Glasses Red and Gold by Dupasseaupresent http://t.co/uoaYFL0kyd,0,11/28/2014 0:00,cocktail glasses,17,Positive,11/28/2015 0:00
64376,"cocktail dessert glasses, Ikea glass storage jars (dublin / pleasanton / livermore) $1 http://t.co/nbNkIIy71k",0,11/28/2014 0:00,cocktail glasses,17,Neutral,11/28/2015 0:00
64377,RT @NicoleBonnet1: WANT!!!! ~&gt; Planetary Cocktail Glasses: (Pluto included) http://t.co/dIuNbXtJlg,1,11/28/2014 0:00,cocktail glasses,16,Positive,11/28/2015 0:00
64378,#Vintage Morgantown Normandie #Martini Pitcher and cocktail glasses set http://t.co/d3SKLF8ZT9 via @Etsy,0,11/28/2014 0:00,cocktail glasses,15,Positive,11/28/2015 0:00
64379,Wonderful #vintage #1950's Rooster #Cocktail shaker and Glasses set http://t.co/VKmqFJxYbt via @Etsy,0,11/28/2014 0:00,cocktail glasses,15,Positive,11/28/2015 0:00
64380,Check out Hand Painted Men Silk Necktie Martini Cocktail Glasses Novelty Art Tie Yellow #NeckTie http://t.co/mMJJq2hrlF via @eBay,0,11/28/2014 0:00,cocktail glasses,15,Neutral,11/28/2015 0:00
64381,It's #cocktail hour and we are more than ready with our new #pineapple rocks glasses! #theblushlabel… http://t.co/PFYGuLP58w,0,11/28/2014 0:00,cocktail glasses,14,Positive,11/28/2015 0:00
73182,Self-Chilling Cocktail Glasses http://t.co/pGPLdyekxQ,0,11/28/2014 0:00,cocktail glasses,10,Neutral,11/28/2015 0:00
73183,"RT @ashlyariza: are useful after all, they're basically pillows",19,12/1/2014 0:00,pillows,15,Positive,12/1/2015 0:00
73184,Salted Caramel Chocolate Pillows - #saltedcaramel #dessert #foodporn #Dan330 http://t.co/O6Xmtzqo9K http://t.co/4mhKfsp9uL,0,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
73185,??????? ?????????? ???? ???????????? ???????? ????????? ?????????????? Tokyo Bambi / the pillows,0,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
83,Bought two new pillows from Wide World..#amaze ???? I know have 7 on my bed,0,12/1/2014 0:00,pillows,15,Positive,12/1/2015 0:00
73187,Keep Calm custom pillows decorative throw pillows typography pillow Keep Calm Christmas throw pillows design t... http://t.co/7Dw5G0ujue,0,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
73189,Especially in this place where the lads think it's funny to wipe their cocks on each others pillows,0,12/1/2014 0:00,pillows,15,Positive,12/1/2015 0:00
73190,12/2 08????the pillows (??????)??????3??????????????? http://t.co/Yzusxy98Ll #the,0,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
73191,RT @CINRANET: [?????????]the pillows?????????????? ?????????25???????????????? http://t.co/TlT7FEAhdy https://t.co/RUcKpAeGmi,6,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
73192,"RT @ashlyariza: are useful after all, they're basically pillows",19,12/1/2014 0:00,pillows,15,Positive,12/1/2015 0:00
73193,RT @CINRANET: [?????????]the pillows?????????????? ?????????25???????????????? http://t.co/TlT7FEAhdy https://t.co/RUcKpAeGmi,6,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
73194,RT @CINRANET: [?????????]the pillows?????????????? ?????????25???????????????? http://t.co/TlT7FEAhdy https://t.co/RUcKpAeGmi,6,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
73195,RT @CINRANET: [?????????]the pillows?????????????? ?????????25???????????????? http://t.co/TlT7FEAhdy https://t.co/RUcKpAeGmi,6,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
73196,@pillows_aki ?????????????????????????????????????………?´???`???????,0,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
73197,Art Prints &amp; Decorative Pillows can make any room..http://t.co/XwSaeBxHMK,0,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
73198,Vigor benefits in connection with revel breakers pillows: khleCH,0,12/1/2014 0:00,pillows,15,Positive,12/1/2015 0:00
73199,"RT @district_lines: Free gift cards are still going! Check out pillows, beanies and journals from @ConnorFranta! http://t.co/5iBuc5DOu4 htt…",19,12/1/2014 0:00,pillows,15,Positive,12/1/2015 0:00
73200,RT @CINRANET: [?????????]the pillows?????????????? ?????????25???????????????? http://t.co/TlT7FEAhdy https://t.co/RUcKpAeGmi,6,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
73201,RT @CINRANET: [?????????]the pillows?????????????? ?????????25???????????????? http://t.co/TlT7FEAhdy https://t.co/RUcKpAeGmi,6,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
73202,FOOD PILLOWS R $10-$12! CYBER MONDAY IS ALMOST OVER http://t.co/f9LqLuNtmO,0,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
73203,RT @portlandia: So we're all buying vagina pillows for Christmas right?,89,12/1/2014 0:00,pillows,15,Positive,12/1/2015 0:00
73205,[?????????]the pillows?????????????? ?????????25???????????????? http://t.co/TlT7FEAhdy https://t.co/RUcKpAeGmi,6,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
73206,RT @oobaharuka: ????????/????.inc ??????/????? ???????/nanoCUNE ?????/plenty FiNAL DANCE/BiS ?????/the pillows #??????,2,12/1/2014 0:00,pillows,15,Positive,12/1/2015 0:00
73207,@msensing03 @maecaiti13 I normally don't sleep with pillows but tonight I am ????,0,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
73208,"RT @ashlyariza: are useful after all, they're basically pillows",19,12/1/2014 0:00,pillows,15,Positive,12/1/2015 0:00
73209,"RT @ashlyariza: are useful after all, they're basically pillows",19,12/1/2014 0:00,pillows,15,Positive,12/1/2015 0:00
73210,"Pillows, too.",0,12/1/2014 0:00,pillows,15,Negative,12/1/2015 0:00
73212,Evil Pillows! http://t.co/RDod4QDGbW http://t.co/RDod4QDGbW,0,12/1/2014 0:00,pillows,15,Negative,12/1/2015 0:00
73214,RT @SincerelyTumblr: i wish i had a window seat with lots of pillows that i could sit in and drink tea and read books in and watch the rain…,2153,12/1/2014 0:00,pillows,15,Positive,12/1/2015 0:00
73215,RT @thepillows_bot: Is this love? This is love! ???????? ??????? ???????? ??????? ?Ladybird girl / the pillows?,1,12/1/2014 0:00,pillows,15,Positive,12/1/2015 0:00
73216,she keeps findfing pillows lol I love watch her while sleeps idk why #jackie #dog #love http://t.co/2MGC2Y7S5j,0,12/1/2014 0:00,pillows,15,Positive,12/1/2015 0:00
73217,"@Jabber_Duck -- do you have ideas for how ppl can recycle their old, awful pillows? Birdhouses, nests? Let me know. #Thanks",0,12/1/2014 0:00,pillows,15,Negative,12/1/2015 0:00
73218,I miss preschool when we brought our blankets and pillows and took naps in between classes that was amazing,0,12/1/2014 0:00,pillows,15,Neutral,12/1/2015 0:00
73219,Love to see great photos around Fenway Park. Its not mine was just out on the Net. Cotton pillows. #Boston #wint... http://t.co/nuOLxTf3Wi,0,12/1/2014 0:00,pillows,15,Positive,12/1/2015 0:00
73220,// sEEING MY FRIEND MAKES ME SO HAPPY I LOVE FRIEND I LOVE PEOPLE sobs softly into pillows,0,12/1/2014 0:00,pillows,15,Positive,12/1/2015 0:00
